taxon_id,taxon_name,rank,ancestry,marine
871,Rhynchobdellida,order,1/2/51/143,True
872,Ctenostomatida,order,1/2/55/146,True
873,Schizomida,order,1/2/10/9,False
874,Pennatulacea,order,1/2/50/128,True
877,Holothuriidae,family,1/2/53/193/876,True
879,Mermithida,order,1/2/54/562,True
880,Geastrales,order,1/13/18/117,False
882,Myriangiales,order,1/13/17/120,True
883,Araeolaimida,order,1/2/54/562,True
884,Marattiales,order,1/12/257878/121,False
885,Volvocales,order,1/12/67/214,True
886,Mugiliformes,order,1/2/4/3/264553/264556,True
888,Arhynchobdellida,order,1/2/51/143,True
890,Trypanorhyncha,order,1/2/52/580,True
892,Cuculiformes,order,1/2/4/5,False
894,Rhodymeniales,order,1/12/64/171,True
899,Agelasida,order,1/2/56/141,True
900,Didelphimorphia,order,1/2/4/8,True
901,Sphaerotheriida,order,1/2/10/133,False
903,Triplonchida,order,1/2/54/562,True
904,Rhopalodiales,order,1/16/22/122,True
905,Entomophthorales,order,1/13/75/906,True
906,Zygomycetes,class,1/13/75,True
910,Euryalida,order,1/2/53/188,True
912,Chimaeriformes,order,1/2/4/291,True
913,Golfingiiformes,order,1/2/51/91/274,False
914,Thelebolales,order,1/13/17/130,True
915,Squaliformes,order,1/2/4/177,True
916,Ulvales,order,1/12/67/215,True
917,Sphingomonadales,order,1/66/65/192,True
918,Sporidiobolales,order,1/13/18/234,True
919,Archaeognatha,order,1/2/10/11,True
920,Dasycladales,order,1/12/67/215,True
923,Callipodida,order,1/2/10/133,False
924,Sepiida,order,1/2/15/127/240737/264257,True
925,Microbotryales,order,1/13/18/234,False
926,Erinaceomorpha,order,1/2/4/8,False
927,Isobryales,order,1/12/49/126,False
928,Rhizophydiales,order,1/13/80/240,True
929,Clathrinida,order,1/2/56/226,True
930,Synbranchiformes,order,1/2/4/3/264553/264556,True
931,Gadilida,order,1/2/15/249,True
933,Gymnotiformes,order,1/2/4/3/264553/264556/264561,False
934,Dacrymycetales,order,1/13/18/293,False
935,Phallales,order,1/13/18/117,False
936,Coronophorales,order,1/13/17/124,True
939,Clionaidae,family,1/2/56/141/3828,True
942,Hemiaulales,order,1/16/22/500,True
943,Rhizosoleniales,order,1/16/22/122,True
947,Leptochitonidae,family,1/2/15/211/254042,True
948,Oedogoniales,order,1/12/67/214,True
949,Holasteroida,order,1/2/53/173,True
951,Gobiesociformes,order,1/2/4/3/264553/264556,True
956,Zoantharia,order,1/2/50/128,True
957,Gymnophiona,order,1/2/4/7,False
958,Coniochaetales,order,1/13/17/124,True
959,Echiniscoidea,order,1/2/86/280,True
961,Amphinomida,order,1/2/51/131,True
964,Antipatharia,order,1/2/50/128,True
966,Amblypygi,order,1/2/10/9,False
967,Hysteriales,order,1/13/17/120,True
968,Cassiduloida,order,1/2/53/173,True
969,Taphrinales,order,1/13/17/315,False
970,Ginkgoales,order,1/12/257878/302,False
975,Lumbriculida,order,1/2/51/143,True
979,Lychniscosida,order,1/2/56/220,True
981,Bacillales,order,1/66/77/206,True
982,Zygentoma,order,1/2/10/11,False
983,Septobasidiales,order,1/13/18/169,False
985,Dictyotales,order,1/16/22/212,True
986,Saprolegniales,order,1/16/79/600,True
988,Flosculariaceae,order,1/2/73/196,True
990,Amphidiscosida,order,1/2/56/220,True
994,Mycocaliciales,order,1/13/17/136,False
995,Halobacteriales,order,1/322/323/321,True
997,Xanthomonadales,order,1/66/65/178,True
1000,Elasipodida,order,1/2/53/193,True
1001,Buxales,order,1/12/257878/263906/31,False
1004,Aplysiidae,family,1/2/15/116/261864/261865/261866/254005,True
1006,Orectolobiformes,order,1/2/4/177,True
1010,Chromulinales,order,1/16/22/23,True
1011,Candelariales,order,1/13/17/125,False
1012,Sirenia,order,1/2/4/8,True
1015,Siphonariidae,family,1/2/15/116/261864/261865/261866/261911/1014/261910,True
1017,Exobasidiales,order,1/13/18/243,False
1020,Entylomatales,order,1/13/18/243,False
1021,Isocrinida,order,1/2/53/190,True
1022,Rhaponeidales,order,1/16/22/122,True
1024,Halymeniales,order,1/12/64/171,True
1030,Prolecithophora,order,1/2/52/287,True
1031,Tilletiales,order,1/13/18/243,True
1033,Spinulosida,order,1/2/53/186,True
1034,Cerambycidae,family,1/2/10/11/265025/324,False
1035,Staphylinidae,family,1/2/10/11/265025/324/1036,True
1036,Staphylinoidea,superfamily,1/2/10/11/265025/324,False
1037,Curculionidae,family,1/2/10/11/265025/324/1038,True
1038,Curculionoidea,superfamily,1/2/10/11/265025/324,False
1039,Carabidae,family,1/2/10/11/265025/324,True
1040,Orchidaceae,family,1/12/257878/263906/115/329,False
1041,Poaceae,family,1/12/257878/263906/115/328,True
1042,Ichneumonidae,family,1/2/10/11/265025/326/1043,False
1043,Ichneumonoidea,superfamily,1/2/10/11/265025/326,False
1044,Rosaceae,family,1/12/257878/263906/31/336,False
1045,Geometridae,family,1/2/10/11/265025/325/1046,False
1046,Geometroidea,superfamily,1/2/10/11/265025/325,False
1047,Cecidomyiidae,family,1/2/10/11/265025/161,False
1048,Cicadellidae,family,1/2/10/11/265025/82/240583/265589/1049,False
1049,Membracoidea,superfamily,1/2/10/11/265025/82/240583/265589,False
1050,Rubiaceae,family,1/12/257878/263906/31/1051,True
1051,Rubiales,order,1/12/257878/263906/31,False
1052,Braconidae,family,1/2/10/11/265025/326/1043,False
1053,Lamiaceae,family,1/12/257878/263906/31/330,False
1054,Formicidae,family,1/2/10/11/265025/326/1055,False
1055,Vespoidea,superfamily,1/2/10/11/265025/326,False
1056,Nymphalidae,family,1/2/10/11/265025/325/1057,False
1057,Papilionoidea,superfamily,1/2/10/11/265025/325,False
1058,Buprestidae,family,1/2/10/11/265025/324/1059,False
1059,Buprestoidea,superfamily,1/2/10/11/265025/324,False
1060,Tachinidae,family,1/2/10/11/265025/161,False
1061,Brassicaceae,family,1/12/257878/263906/31/1062,True
1062,Capparales,order,1/12/257878/263906/31,False
1063,Euphorbiaceae,family,1/12/257878/263906/31/335,True
1064,Apocynaceae,family,1/12/257878/263906/31/332,True
1065,Cactaceae,family,1/12/257878/263906/31/331,False
1066,Chrysomelidae,family,1/2/10/11/265025/324/1067,False
1067,Chrysomeloidea,superfamily,1/2/10/11/265025/324,False
1068,Miridae,family,1/2/10/11/265025/82/241072/262879/1069,False
1069,Miroidea,superfamily,1/2/10/11/265025/82/241072/262879,False
1070,Malvaceae,family,1/12/257878/263906/31/349,True
1071,Apiaceae,family,1/12/257878/263906/31/352,True
1072,Chironomidae,family,1/2/10/11/265025/161,True
1073,Caryophyllaceae,family,1/12/257878/263906/31/331,True
1074,Aphididae,family,1/2/10/11/265025/82/265594/265595/1075,True
1075,Aphidoidea,superfamily,1/2/10/11/265025/82/265594/265595,False
1076,Crabronidae,family,1/2/10/11/265025/326/1077,False
1077,Apoidea,superfamily,1/2/10/11/265025/326,False
1078,Melolonthidae,family,1/2/10/11/265025/324/1079,False
1079,Scarabaeoidea,superfamily,1/2/10/11/265025/324,False
1080,Ranunculaceae,family,1/12/257878/263906/31/351,True
1081,Lycaenidae,family,1/2/10/11/265025/325/1057,False
1082,Ericaceae,family,1/12/257878/263906/31/341,False
1083,Tortricidae,family,1/2/10/11/265025/325/1084,False
1084,Tortricoidea,superfamily,1/2/10/11/265025/325,False
1085,Crambidae,family,1/2/10/11/265025/325/1086,False
1086,Pyraloidea,superfamily,1/2/10/11/265025/325,False
1087,Tettigoniidae,family,1/2/10/11/265025/46/1088,True
1088,Tettigonioidea,superfamily,1/2/10/11/265025/46,False
1089,Melastomataceae,family,1/12/257878/263906/31/342,False
1090,Acrididae,family,1/2/10/11/265025/46/1091,False
1091,Acridoidea,superfamily,1/2/10/11/265025/46,False
1092,Acanthaceae,family,1/12/257878/263906/31/1093,True
1093,Scrophulariales,order,1/12/257878/263906/31,False
1094,Asparagaceae,family,1/12/257878/263906/115/329,False
1095,Apidae,family,1/2/10/11/265025/326/1077,False
1096,Limoniidae,family,1/2/10/11/265025/161/1097,True
1097,Tipuloidea,superfamily,1/2/10/11/265025/161,False
1098,Solanaceae,family,1/12/257878/263906/31/361,True
1099,Syrphidae,family,1/2/10/11/265025/161,True
1100,Amaranthaceae,family,1/12/257878/263906/31/331,True
1101,Tenebrionidae,family,1/2/10/11/265025/324/1102,True
1102,Tenebrionoidea,superfamily,1/2/10/11/265025/324,False
1103,Erebidae,family,1/2/10/11/265025/325,False
1104,Plantaginaceae,family,1/12/257878/263906/31/1105,False
1105,Plantaginales,order,1/12/257878/263906/31,False
1106,Pompilidae,family,1/2/10/11/265025/326/1055,False
1107,Mycosphaerellaceae,family,1/13/17/120/380,True
1108,Dolichopodidae,family,1/2/10/11/265025/161,True
1109,Campanulaceae,family,1/12/257878/263906/31/1110,False
1110,Campanulales,order,1/12/257878/263906/31,False
1111,Arctiidae,family,1/2/10/11/265025/325/746,False
1112,Eulophidae,family,1/2/10/11/265025/326/1113,False
1113,Chalcidoidea,superfamily,1/2/10/11/265025/326,False
1114,Phoridae,family,1/2/10/11/265025/161,True
1115,Oecophoridae,family,1/2/10/11/265025/325/1116,False
1116,Gelechioidea,superfamily,1/2/10/11/265025/325,False
1117,Scarabaeidae,family,1/2/10/11/265025/324/1079,False
1118,Asilidae,family,1/2/10/11/265025/161/240594/262350/262351,True
1119,Hesperiidae,family,1/2/10/11/265025/325/1120,False
1120,Hesperioidea,superfamily,1/2/10/11/265025/325,False
1121,Pyralidae,family,1/2/10/11/265025/325/1086,False
1122,Gelechiidae,family,1/2/10/11/265025/325/1116,False
1123,Sciaridae,family,1/2/10/11/265025/161,False
1124,Naviculaceae,family,1/16/22/122/370,True
1125,Primulaceae,family,1/12/257878/263906/31/1126,True
1126,Primulales,order,1/12/257878/263906/31,False
1127,Ceratopogonidae,family,1/2/10/11/265025/161,True
1128,Cetoniidae,family,1/2/10/11/265025/324/1079,False
1129,Araceae,family,1/12/257878/263906/115/385,True
1130,Gesneriaceae,family,1/12/257878/263906/31/1093,False
1131,Iridaceae,family,1/12/257878/263906/115/427,False
1132,Muscidae,family,1/2/10/11/265025/161,False
1133,Amaryllidaceae,family,1/12/257878/263906/115/329,False
1134,Cortinariaceae,family,1/13/18/117/333,True
1135,Polypodiaceae,family,1/12/257878/121/338,False
1136,Orobanchaceae,family,1/12/257878/263906/31/1093,False
1137,Arecaceae,family,1/12/257878/263906/115/411,True
1139,Lauraceae,family,1/12/257878/263906/31/401,False
1140,Dryopteridaceae,family,1/12/257878/121/338,False
1141,Polygonaceae,family,1/12/257878/263906/31/1142,True
1142,Polygonales,order,1/12/257878/263906/31,False
1143,Convolvulaceae,family,1/12/257878/263906/31/361,False
1144,Salicaceae,family,1/12/257878/263906/31/1145,False
1145,Salicales,order,1/12/257878/263906/31,False
1146,Russulaceae,family,1/13/18/117/393,True
1147,Rutaceae,family,1/12/257878/263906/31/350,False
1148,Tephritidae,family,1/2/10/11/265025/161,False
1149,Boraginaceae,family,1/12/257878/263906/31/330,True
1150,Piperaceae,family,1/12/257878/263906/31/400,False
1151,Camaenidae,family,1/2/15/116/261864/261865/261866/261872/334/241029,False
1152,Cicadidae,family,1/2/10/11/265025/82/240583/265589/240722,False
1153,Mycetophilidae,family,1/2/10/11/265025/161,False
1154,Reduviidae,family,1/2/10/11/265025/82/241072/262879/262880,False
1155,Reduvoidea,superfamily,1/2/10/11/265025/82,False
1156,Pteromalidae,family,1/2/10/11/265025/326/1113,False
1157,Crassulaceae,family,1/12/257878/263906/31/336,True
1158,Gentianaceae,family,1/12/257878/263906/31/332,True
1159,Tabanidae,family,1/2/10/11/265025/161/240594/262350/262354,True
1160,Bromeliaceae,family,1/12/257878/263906/115/328,False
1161,Clausiliidae,family,1/2/15/116/261864/261865/261866/261872/334/261928/264280/264290,False
1162,Parmeliaceae,family,1/13/17/125/360,True
1163,Platygastridae,family,1/2/10/11/265025/326/1164,False
1164,Platygastroidea,superfamily,1/2/10/11/265025/326,False
1165,Leiodidae,family,1/2/10/11/265025/324/1036,False
1166,Culicidae,family,1/2/10/11/265025/161,True
1167,Sapindaceae,family,1/12/257878/263906/31/350,False
1168,Rutelidae,family,1/2/10/11/265025/324/1079,False
1169,Linyphiidae,family,1/2/10/9/40,True
1170,Agaricaceae,family,1/13/18/117/333,True
1171,Encyrtidae,family,1/2/10/11/265025/326/1113,False
1172,Thelypteridaceae,family,1/12/257878/121/338,False
1173,Diaspididae,family,1/2/10/11/265025/82/265594/265595/1174,False
1174,Coccoidea,superfamily,1/2/10/11/265025/82/265594/265595,False
1175,Pucciniaceae,family,1/13/18/169/392,False
1176,Notodontidae,family,1/2/10/11/265025/325/746,False
1177,Muricidae,family,1/2/15/116/261862/337,True
1178,Colubridae,family,1/2/4/6/346/241284,True
1179,Pteridaceae,family,1/12/257878/121/338,True
1180,Halictidae,family,1/2/10/11/265025/326/1077,False
1181,Bombyliidae,family,1/2/10/11/265025/161/240594/262350/262351,False
1182,Polyporaceae,family,1/13/18/117/374,True
1183,Eumenidae,family,1/2/10/11/265025/326/1055,False
1184,Aphodiidae,family,1/2/10/11/265025/324/1079,False
1185,Moraceae,family,1/12/257878/263906/31/1186,False
1186,Urticales,order,1/12/257878/263906/31,False
1187,Fagaceae,family,1/12/257878/263906/31/398,False
1188,Phyllanthaceae,family,1/12/257878/263906/31/335,False
1189,Aizoaceae,family,1/12/257878/263906/31/331,True
1190,Inocybaceae,family,1/13/18/117/333,True
1191,Dytiscidae,family,1/2/10/11/265025/324,True
1192,Saturniidae,family,1/2/10/11/265025/325/1193,False
1193,Bombycoidea,superfamily,1/2/10/11/265025/325,False
1194,Proteaceae,family,1/12/257878/263906/31/436,False
1195,Elateridae,family,1/2/10/11/265025/324/1196,False
1196,Elateroidea,superfamily,1/2/10/11/265025/324,False
1197,Tricholomataceae,family,1/13/18/117/333,True
1198,Megachilidae,family,1/2/10/11/265025/326/1077,False
1199,Caprifoliaceae,family,1/12/257878/263906/31/431,False
1200,Urticaceae,family,1/12/257878/263906/31/1186,False
1201,Annonaceae,family,1/12/257878/263906/31/415,False
1202,Scrophulariaceae,family,1/12/257878/263906/31/1093,False
1203,Tipulidae,family,1/2/10/11/265025/161/1097,False
1204,Gryllidae,family,1/2/10/11/265025/46/1205,False
1205,Grylloidea,superfamily,1/2/10/11/265025/46,False
1206,Phlaeothripidae,family,1/2/10/11/265025/397,True
1207,Thelephoraceae,family,1/13/18/117/440,False
1208,Tenthredinidae,family,1/2/10/11/265025/326/1209,False
1209,Tenthredinoidea,superfamily,1/2/10/11/265025/326,False
1210,Chloropidae,family,1/2/10/11/265025/161,True
1211,Pottiaceae,family,1/12/49/126/435,True
1212,Anthribidae,family,1/2/10/11/265025/324/1038,True
1213,Onagraceae,family,1/12/257878/263906/31/342,False
1214,Psychodidae,family,1/2/10/11/265025/161,False
1215,Violaceae,family,1/12/257878/263906/31/1216,False
1216,Violales,order,1/12/257878/263906/31,False
1217,Sapotaceae,family,1/12/257878/263906/31/341,False
1218,Agromyzidae,family,1/2/10/11/265025/161,False
1219,Histeridae,family,1/2/10/11/265025/324/1220,False
1220,Histeroidea,superfamily,1/2/10/11/265025/324,False
1221,Philopteridae,family,1/2/10/11/265025/364/265027/265028/1222,True
1222,Phthiraptera,order,1/2/10/11/265025/364/265027/265028,True
1223,Tineidae,family,1/2/10/11/265025/325/1224,False
1224,Tineoidea,superfamily,1/2/10/11/265025/325,False
1225,Gobiidae,family,1/2/4/3/264553/264556/264536/264564,True
1226,Hydrophilidae,family,1/2/10/11/265025/324/1227,True
1227,Hydrophiloidea,superfamily,1/2/10/11/265025/324,False
1228,Empididae,family,1/2/10/11/265025/161,True
1229,Pyramidellidae,family,1/2/15/116/261864/261865/261866/261917/261918,True
1230,Heterostropha,order,1/2/15/116,True
1231,Araneidae,family,1/2/10/9/40,False
1232,Stratiomyidae,family,1/2/10/11/265025/161/240594/262350/262353,False
1233,Entolomataceae,family,1/13/18/117/333,False
1234,Andrenidae,family,1/2/10/11/265025/326/1077,False
1235,Celastraceae,family,1/12/257878/263906/31/462,True
1236,Conidae,family,1/2/15/116/261862/337,True
1237,Nectriaceae,family,1/13/17/124/378,True
1238,Cucurbitaceae,family,1/12/257878/263906/31/1216,False
1239,Attelabidae,family,1/2/10/11/265025/324/1038,False
1240,Boletaceae,family,1/13/18/117/426,True
1241,Rhyparochromidae,family,1/2/10/11/265025/82/241072/241363/1242,False
1242,Lygaeoidea,superfamily,1/2/10/11/265025/82/241072/241363,False
1243,Xanthorrhoeaceae,family,1/12/257878/263906/115/329,False
1245,Araliaceae,family,1/12/257878/263906/31/352,False
1246,Saxifragaceae,family,1/12/257878/263906/31/336,False
1247,Papaveraceae,family,1/12/257878/263906/31/1248,False
1248,Papaverales,order,1/12/257878/263906/31,False
1249,Loranthaceae,family,1/12/257878/263906/31/414,False
1250,Lejeuneaceae,family,1/12/58/142/443,False
1251,Geraniaceae,family,1/12/257878/263906/31/452,False
1252,Sarcophagidae,family,1/2/10/11/265025/161,False
1253,Cichlidae,family,1/2/4/3/264553/264556/343,True
1254,Dicranaceae,family,1/12/49/126/455,True
1255,Bryaceae,family,1/12/49/126/434,True
1256,Sphingidae,family,1/2/10/11/265025/325/1193,False
1257,Pyronemataceae,family,1/13/17/172/399,True
1258,Bignoniaceae,family,1/12/257878/263906/31/1093,False
1259,Pseudococcidae,family,1/2/10/11/265025/82/265594/265595/1174,False
1260,Chrysopidae,family,1/2/10/11/265025/375,False
1261,Myrmeleontidae,family,1/2/10/11/265025/375,False
1262,Teloschistaceae,family,1/13/17/125/469,True
1263,Oleaceae,family,1/12/257878/263906/31/1093,False
1264,Rhamnaceae,family,1/12/257878/263906/31/1265,False
1265,Rhamnales,order,1/12/257878/263906/31,False
1266,Malpighiaceae,family,1/12/257878/263906/31/758,False
1267,Hydrobiidae,family,1/2/15/116/261862/254028/261876,True
1268,Neotaenioglossa,order,1/2/15/116,False
1269,Scincidae,family,1/2/4/6/346/265473/265479,True
1270,Delphacidae,family,1/2/10/11/265025/82/240583/265590/1271,True
1271,Fulgoroidea,superfamily,1/2/10/11/265025/82/240583/265590,False
1272,Megascolecidae,family,1/2/51/143/409,True
1273,Ramalinaceae,family,1/13/17/125/360,True
1274,Hymenochaetaceae,family,1/13/18/117/449,True
1275,Anacardiaceae,family,1/12/257878/263906/31/350,False
1276,Thripidae,family,1/2/10/11/265025/397,False
1277,Pinaceae,family,1/12/257878/174/416,False
1278,Zingiberaceae,family,1/12/257878/263906/115/429,False
1279,Graphidaceae,family,1/13/17/125/441,True
1280,Ectobiidae,family,1/2/10/11/265025/379/1281,False
1281,Blaberoidea,superfamily,1/2/10/11/265025/379,False
1282,Gracillariidae,family,1/2/10/11/265025/325/1283,False
1283,Gracillarioidea,superfamily,1/2/10/11/265025/325,False
1284,Pleosporaceae,family,1/13/17/120/354,True
1285,Vitaceae,family,1/12/257878/263906/31/1265,False
1286,Helicidae,family,1/2/15/116/261864/261865/261866/261872/334/241029,False
1287,Verbenaceae,family,1/12/257878/263906/31/330,True
1288,Aspleniaceae,family,1/12/257878/121/338,False
1289,Lucanidae,family,1/2/10/11/265025/324,False
1290,Liliaceae,family,1/12/257878/263906/115/427,False
1291,Theridiidae,family,1/2/10/9/40,False
1292,Begoniaceae,family,1/12/257878/263906/31/1216,False
1293,Scelionidae,family,1/2/10/11/265025/326/1164,False
1294,Lasiocampidae,family,1/2/10/11/265025/325/1295,False
1295,Lasiocampoidea,superfamily,1/2/10/11/265025/325,False
1296,Meliaceae,family,1/12/257878/263906/31/350,True
1297,Dynastidae,family,1/2/10/11/265025/324/1079,False
1298,Thymelaeaceae,family,1/12/257878/263906/31/342,False
1299,Hygrophoraceae,family,1/13/18/117/333,True
1300,Nassariidae,family,1/2/15/116/261862/337,True
1302,Fragilariaceae,family,1/16/22/500/499,True
1303,Membracidae,family,1/2/10/11/265025/82/240583/265589/1049,False
1305,Tetrigidae,family,1/2/10/11/265025/46/1306,False
1306,Tetrigoidea,superfamily,1/2/10/11/265025/46,False
1307,Simuliidae,family,1/2/10/11/265025/161,False
1308,Bacillariaceae,family,1/16/22/122/502,True
1309,Xylariaceae,family,1/13/17/124/410,True
1310,Desmidiaceae,family,1/12/67/195/474,True
1311,Pinnulariaceae,family,1/16/22/122/370,True
1312,Coccinellidae,family,1/2/10/11/265025/324/1313,False
1313,Cucujoidea,superfamily,1/2/10/11/265025/324,False
1314,Zygaenidae,family,1/2/10/11/265025/325/1315,False
1315,Zygaenoidea,superfamily,1/2/10/11/265025/325,False
1316,Plumbaginaceae,family,1/12/257878/263906/31/1317,True
1317,Plumbaginales,order,1/12/257878/263906/31,False
